gender,senior_citizen,Partner,Dependents,tenure,contract,paperless_billing,monthly_charges,total_charges,phone_service,charge_per_tenure,total_addons,high_risk_flag,payment_risk_flag,tenure_group,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No internet service,streaming_movies_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn
1,0,0,0,1.0793088744876398,2,1,-1.4842980536996218,-0.48575415203151884,1,-0.6209766020596432,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.10115743583158582,1,1,0.4768486387605988,0.056061959537689464,1,-0.36516227785743804,1.0471678523539008,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,0,0,0,1.5270719577121736,1,0,1.127245849796476,1.9917776836934737,1,-0.49933500201560976,0.5079352703082123,0,1,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,0,1,1,1.4863662228735797,2,0,-1.4859572302583868,-0.42204205339218526,1,-0.6265974661254776,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,0.590840056424512,2,0,-1.4892755833759168,-0.5628054228377651,1,-0.6116439112966755,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.8338606629262776,1,1,-0.17023021915774814,-0.6895714372792491,1,-0.13001469004583655,-0.031297311737476054,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,1,0,0.387311382231542,0,1,0.642766294637098,0.5656271120849212,1,-0.43398132648182614,-0.031297311737476054,0,1,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,0,1,0,1.0793088744876398,1,1,1.1471559685016557,1.6067407239413034,1,-0.468774570696489,0.5079352703082123,0,0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0,1,0,0,0.5094285867473239,1,1,1.2350923261162006,1.0688956488231003,1,-0.4040184018616801,0.5079352703082123,0,0,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,1,0,-0.9152721326034655,0,1,0.1781968581829002,-0.6850080362747788,1,0.07622490765134152,-1.109762475828853,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,0.6722515261016999,1,0,0.4337100482327091,0.6690934540901198,1,-0.48009855537546264,1.0471678523539008,0,0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
0,0,1,1,1.0386031396490458,2,0,-1.3200395743818876,-0.34639490597192973,1,-0.6106578202723107,-1.109762475828853,0,0,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,0,0,-0.4675090493789317,0,1,-0.16193433636392318,-0.4665132737578633,1,-0.34541467596560493,-0.031297311737476054,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,-1.0373893371192475,0,1,0.3457736906181643,-0.7611597905368748,1,0.4249085422098002,-1.109762475828853,1,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,-0.1825689055087738,1,1,-0.34942128750436724,-0.34345502263251154,1,-0.4437241428707056,-0.031297311737476054,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,1,1,0,-0.019745966154397852,0,1,1.326347036848275,0.4617000420936943,1,-0.2936802929561182,1.0471678523539008,0,1,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,0,0,0,0.5501343215859179,1,1,1.2002496183821352,1.042151486205556,1,-0.41203213755031554,0.5079352703082123,0,1,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,0,-0.8338606629262776,0,1,1.0326727859468712,-0.5051486063005171,1,0.19110221577903555,-0.031297311737476054,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,0,1,0,-0.9559778674420595,0,0,0.8136614801898924,-0.6345912309465459,1,0.37035188720982976,-0.031297311737476054,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,0,0,0,-0.8745663977648716,0,1,0.29599839385521454,-0.602493847919912,1,0.04896184746506052,-0.5705298937831644,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,-1.2409180113122174,0,0,-1.4793205240233267,-0.9943539697508819,1,0.12141615621612092,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1,0,0,0,-1.2409180113122174,0,1,0.6942007679588127,-0.9355124241067038,1,2.6357246188356935,-0.031297311737476054,1,1,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,0,1,0,0.8757802002946699,1,0,1.5071972817536587,1.5769250414169043,1,-0.42869569117784107,1.5864004343995892,0,1,3.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0,0,0,0,-0.3453918448631497,0,1,0.9845566657426863,-0.007101653403991325,1,-0.2239845696869467,0.5079352703082123,0,1,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0,0,0,-1.2002122764736234,0,1,0.16326426915401518,-0.9212298565398286,1,1.3512200855470302,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2816237461508113,0,0,-0.6364588321707109,-0.988847173346449,1,1.9745190727498598,-1.109762475828853,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,1,0.346605647392948,1,0,0.11846650206736059,0.23721581575841152,1,-0.4719277383431766,0.5079352703082123,0,0,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0.26519417771576004,0,0,-0.29964599074141746,-0.05045396294645802,0,-0.4988119198873258,1.0471678523539008,0,1,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
1,0,1,1,-1.0780950719578415,1,0,-1.5091857020810966,-0.9591192485336746,1,-0.33976888567331454,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,0.387311382231542,2,0,-1.393043342967547,-0.5638804548051644,1,-0.5982839973659491,-1.109762475828853,0,1,2.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,1,1,1,-0.019745966154397852,0,1,1.1770211465594258,0.4029462541611408,1,-0.30938381562341605,0.5079352703082123,0,1,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,0,0,1,-1.2409180113122174,0,0,-0.44399435135397186,-0.9623224050079662,1,1.319071484975368,-0.5705298937831644,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,1.0793088744876398,2,1,-0.029200211662723803,0.6965835572564714,0,-0.5368144447421865,1.5864004343995892,0,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
1,0,0,0,-1.2816237461508113,0,1,0.5266239355235486,-0.9734676343842682,1,3.992683460875418,-0.5705298937831644,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,1,1,-0.7117434584104956,0,0,-1.497571466169742,-0.8891544129411006,1,-0.5172373864836219,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.9152721326034655,0,1,-1.4511145225243218,-0.9112254774146439,1,-0.4378037343248738,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,-1.0373893371192475,0,1,0.16326426915401518,-0.7827481875964837,1,0.3457366154288403,-1.109762475828853,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,-0.38609757970174374,0,1,0.4785078153193637,-0.20361310915898811,1,-0.2790018613518246,-0.5705298937831644,0,1,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.4863662228735797,2,0,-1.4925939364934466,-0.39490298107233146,1,-0.6269264923146972,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1,0,0,-0.38609757970174374,0,1,0.34743286717692967,-0.2877508151789069,1,-0.297955140793327,-0.5705298937831644,0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.30589991255435406,1,1,0.5249647589647837,0.3989971571380416,1,-0.4329394724254913,1.0471678523539008,0,1,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
1,0,0,0,-1.0780950719578415,2,1,0.5083729933771337,-0.7924234753030767,1,0.6604707295541885,1.5864004343995892,0,1,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
1,0,0,0,0.5501343215859179,0,1,0.9546914876849167,0.8141569514052966,1,-0.4301635807434792,0.5079352703082123,0,1,2.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,0,1,1,1.4456604880349857,2,1,-1.5125040551986266,-0.44172172022396283,1,-0.6274522189431242,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,0.346605647392948,1,1,1.465717867784534,0.945552185134969,1,-0.3606072109905542,1.5864004343995892,0,0,2.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0.26519417771576004,1,0,-0.7891030755770901,-0.2625862913706026,0,-0.5412768624334771,0.5079352703082123,0,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,-0.4675090493789317,0,0,-0.34278458126930716,-0.5151968642815138,1,-0.3739427421445293,-0.5705298937831644,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.18378270803857208,0,1,0.17985603474166512,0.11126156014945372,1,-0.44655087195095633,-1.109762475828853,0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.1200146093262338,2,1,1.152133498177951,1.5979430133509545,1,-0.4716220855990928,1.0471678523539008,0,1,3.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0,1,1,0.14307697319997809,2,1,0.928144662744677,0.4738544851536773,1,-0.3706039751630137,2.1256330164452777,0,0,2.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0,1,1,0.1023712383613841,0,1,1.3927140991988747,0.6393655292773454,1,-0.31778810831017357,1.5864004343995892,0,1,2.0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,1,1.6084834273893616,2,0,1.1604293809717758,2.1730412370537264,1,-0.502152324469317,1.0471678523539008,0,0,3.0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,0,1,0,1.6084834273893616,2,1,0.8003880677197722,1.7354593474664306,1,-0.5192684471208421,2.1256330164452777,0,0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,0,-1.0373893371192475,0,1,0.14667250356636527,-0.8109842313116429,1,0.3385391675396622,-1.109762475828853,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,-1.2816237461508113,0,1,0.18815191753549007,-0.9779432776771141,1,3.405371713118479,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.3642490183577978,2,0,-1.5008898192872717,-0.45876865570700776,1,-0.625886622231604,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.06045170099299184,2,0,1.145496791942891,0.35566678702348115,1,-0.30185375839996526,1.0471678523539008,0,0,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-1.0373893371192475,0,1,0.9596690173612115,-0.7300277423381096,1,0.6912141141093924,-0.031297311737476054,1,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,1,0,0,-1.2409180113122174,0,1,0.17487850506537042,-0.9580442165662755,1,2.0349776350189566,-1.109762475828853,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.8757802002946699,1,1,0.9895341954189815,1.238443547681492,1,-0.46135901832582055,0.5079352703082123,0,0,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,0,1,-1.3565414586747175,-0.9983688850576992,1,0.7250421191885299,-1.109762475828853,0,1,0.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1,0,1,1,1.5677776925507676,2,1,0.2794066282675646,1.2528138729599918,1,-0.5424284540957456,1.0471678523539008,0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
1,0,0,0,-1.1595065416350294,0,0,-1.4677062881119718,-0.9768682457097148,1,-0.18298790651018787,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2002122764736234,0,1,0.48016699187812906,-0.901572129135957,1,1.6261625949136365,-0.5705298937831644,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,1,-0.6303319887333076,0,1,-0.007630916398778715,-0.5292819769972343,1,-0.2458136294183919,-0.031297311737476054,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1,0,0,0,0.7943687306174818,2,1,0.4917812277894838,0.841800630566991,1,-0.48646490173479606,1.0471678523539008,0,0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,0,1,1,-1.2409180113122174,1,0,-1.480979700582092,-0.9949243948764405,1,0.11949683677900665,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,-0.7524491932490895,1,0,1.3611897445823398,-0.41703986382959296,1,0.15366072275963905,1.5864004343995892,0,1,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0,1,1,-0.9152721326034655,1,0,0.1781968581829002,-0.7122348663062571,1,0.07622490765134152,0.5079352703082123,0,1,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,-1.2409180113122174,0,0,-1.4826388771408567,-0.992774330941642,1,0.11757751734189248,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0.9978974048104517,1,0,-0.17686692539280796,0.5309628159932728,1,-0.5414108838769307,0.5079352703082123,0,1,3.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,1,0,-0.7931549280876836,0,0,0.18317438785919538,-0.6363463851790345,1,-0.08024947892637599,-1.109762475828853,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1.2828375486806096,1,0,1.233433149557435,1.925740005696093,1,-0.47885837973917345,1.0471678523539008,0,1,3.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,0.9978974048104517,1,1,-0.790762252135855,-0.018027488501232446,0,-0.5781426868975641,0.5079352703082123,0,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1.5677776925507676,2,0,0.3690021624408743,1.3765303069225268,1,-0.5381099853622386,-0.5705298937831644,0,1,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2816237461508113,0,1,0.18815191753549007,-0.9779432776771141,1,3.405371713118479,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,0,1,0.3374778078243394,-0.9759687291655644,1,3.6644798371288934,-1.109762475828853,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,-1.2816237461508113,0,0,-0.6746198930223056,-0.9893517801882895,1,1.9083025521694206,-1.109762475828853,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0.8350744654560759,1,1,1.026036079711811,1.192151354799607,1,-0.4553393346366897,-0.031297311737476054,0,0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,0,0,-1.2816237461508113,0,1,-0.15861598324639314,-0.9825286181094903,1,2.8036650695831846,-0.5705298937831644,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,1,1,0,1.1200146093262338,1,1,1.095721495179941,1.5654507206220105,1,-0.4748314394119722,1.0471678523539008,0,1,3.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0,1,0,-1.2816237461508113,0,1,-0.6613464805521857,-0.9891762647650406,1,1.9313343854147906,-1.109762475828853,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,-0.6710377235719016,0,1,0.5332606417586087,-0.43316534334058127,1,-0.11104729796141405,-0.5705298937831644,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,1.5270719577121736,1,0,-1.5008898192872717,-0.42028689915969675,1,-0.6277942409616178,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,0,1.3642490183577978,1,0,0.7987288911610074,1.57931643905867,1,-0.5067742308954735,0.5079352703082123,0,1,3.0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,-0.30468611002455576,0,1,0.4950995809070136,-0.1246092292690983,1,-0.3060753384118871,-0.031297311737476054,0,0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2816237461508113,0,0,-1.5191407614336867,-1.0005189489924977,1,0.44290216193274556,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,0.18378270803857208,1,0,0.08362379433329585,0.06317033417926812,1,-0.4553393346366897,1.0471678523539008,0,1,2.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,0,0,1,-1.2816237461508113,0,1,-1.5091857020810966,-1.000387312425061,1,0.4601760368667732,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
0,0,0,0,-1.1595065416350294,0,1,0.47187110908430413,-0.8697160798162902,1,1.163222746681697,-0.5705298937831644,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,0,0,-1.2002122764736234,0,0,-0.6746198930223056,-0.9550823937989511,1,0.6242778487400356,-1.109762475828853,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.1418631706701798,0,1,0.03882602724664078,-0.1698922084673022,1,-0.40601282510285536,-0.031297311737476054,0,1,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,1.1607203441648277,2,0,0.3457736906181643,1.0662409780464615,1,-0.5197913196055883,1.0471678523539008,0,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0,1,1,0,1.6084834273893616,2,1,1.719571881275578,2.6229530851242537,1,-0.47557106486763984,2.1256330164452777,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,0,1,1,1.4456604880349857,2,1,1.27159421040903,2.095244025698672,1,-0.487425348704968,1.5864004343995892,0,0,3.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1,0,0,0,-1.2816237461508113,0,0,-1.4859572302583868,-1.0000801604343756,1,0.5004817450461709,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1,0,1,1,0.7536629957788878,2,0,-1.5058673489635668,-0.5320682843413098,1,-0.6164514373867548,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-0.9966836022806536,0,1,1.27491256352656,-0.6371362045836543,1,0.662664237482319,1.0471678523539008,0,0,1.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1,0,0,0,1.4863662228735797,2,1,1.497242222401069,2.251606328385494,1,-0.47870019407127945,1.5864004343995892,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1,0,0,0,-0.7524491932490895,1,0,-1.5125040551986266,-0.8664032262024681,1,-0.5111915302567123,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,1.2014260790034217,0,1,1.2085455011759603,1.6960780743749693,1,-0.4744868309259955,0.5079352703082123,0,1,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0,1,0,0,0.7129572609402939,0,1,0.6129011165793284,0.7961227416664769,1,-0.47142774756544087,-0.031297311737476054,0,1,3.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1.5677776925507676,1,1,0.659358060224748,1.6440377513816846,1,-0.5241149477999477,2.1256330164452777,0,0,3.0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.22448844287716607,1,1,-0.08727139121949852,0.024337546785459456,1,-0.47578746863979077,0.5079352703082123,0,1,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
1,1,1,0,1.0386031396490458,0,1,1.1206091435614158,1.5415806230601667,1,-0.46709923254375374,0.5079352703082123,0,1,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
0,0,0,0,0.631545791263106,1,0,-1.3465863993221274,-0.5114671615374757,1,-0.6025197996358025,-1.109762475828853,0,0,2.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.2409180113122174,0,1,-0.8139907239585651,-0.975069212621414,0,0.8910632504989063,0.5079352703082123,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1,0,1,1,-0.1418631706701798,0,1,-0.15695680668762801,-0.20411771600082848,1,-0.42866079446080263,-0.031297311737476054,0,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,1.3642490183577978,2,1,-0.2233238690382277,0.6632136874112833,1,-0.5597130714893093,0.5079352703082123,0,0,3.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,1,0,1.3642490183577978,1,1,1.29814103534927,2.0143314155809513,1,-0.4809063883325764,1.0471678523539008,0,1,3.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
1,0,1,1,0.8757802002946699,2,0,-0.6281629493768859,0.05472365443541708,0,-0.5634319156632565,0.5079352703082123,0,0,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0,0,1,1,1.3642490183577978,2,1,-0.17188939571651304,0.7448283592219999,1,-0.5570489415243597,-0.031297311737476054,0,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,-0.5896262538947137,1,0,-1.4876164068171518,-0.832594567799158,1,-0.5379205788388391,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2409180113122174,0,1,-1.003136851657774,-0.9816071621374338,0,0.6722608346678901,-0.5705298937831644,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,0,0,-1.2002122764736234,1,0,-1.5042081724048018,-0.9820020718397438,1,-0.09546694017778126,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,0,0,-1.2816237461508113,0,1,-1.3216987509406526,-0.997908157071671,0,0.7855006814576265,-1.109762475828853,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,-1.2816237461508113,0,1,-1.5241182911099815,-1.000584767276216,1,0.43426522446573185,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,0.6722515261016999,0,1,0.6759498258123978,0.8769695335004797,1,-0.46328531710634235,-0.031297311737476054,0,0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1.6084834273893616,2,1,0.695859944517578,1.6724054316642802,1,-0.524237644019672,1.5864004343995892,0,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
1,0,1,1,-1.2409180113122174,0,1,-0.6779382461398357,-0.9694088402216385,1,1.048447444342269,-1.109762475828853,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,-0.8745663977648716,1,1,-1.472683817788267,-0.9277678060558483,1,-0.46253678252586783,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,-1.2002122764736234,0,0,-1.5141632317573919,-0.984920015751256,1,-0.10410387764479508,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,0.020959768684196134,0,0,0.7854554786908873,0.25860675796686544,1,-0.35965561563938,0.5079352703082123,0,0,2.0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,0,0,1,-0.9966836022806536,0,0,-1.3084253384705327,-0.9144944521726539,0,-0.3334625503799394,-1.109762475828853,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1.2421318138420157,2,0,1.097380671738706,1.7196629593740338,1,-0.48340938140448453,1.0471678523539008,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
